ID,MONTHS_BALANCE,STATUS
103789,-13,C
103789,-14,1
103789,-15,C
103789,-16,C
103789,-17,C
103789,-18,C
103789,-19,0
103789,-20,C
103790,0,C
103790,-1,C
103790,-2,C
103790,-3,0
103790,-4,C
103790,-5,C
103790,-6,X
103790,-7,0
103790,-8,C
103790,-9,1
103791,0,C
103791,-1,C
103791,-2,C
103791,-3,X
103791,-4,1
103791,-5,C
103791,-6,C
103791,-7,X
103791,-8,0
103791,-9,C
103791,-10,C
103791,-11,C
103791,-12,4
103791,-13,C
103791,-14,C
103791,-15,C
103792,0,C
103792,-1,C
103792,-2,C
103792,-3,C
103792,-4,C
103792,-5,C
103792,-6,C
103792,-7,C
103792,-8,C
103792,-9,1
103793,0,C
103793,-1,C
103793,-2,X
103793,-3,1
103793,-4,C
103793,-5,C
103793,-6,X
103793,-7,C
103793,-8,C
103793,-9,X
103793,-10,C
103793,-11,C
103793,-12,X
103793,-13,C
103793,-14,C
103793,-15,C
103793,-16,C
103793,-17,X
103793,-18,C
103794,0,C
103794,-1,C
103794,-2,C
103794,-3,0
103794,-4,C
103794,-5,X
103794,-6,C
103794,-7,X
103794,-8,C
103794,-9,C
103794,-10,1
103794,-11,C
103794,-12,C
103794,-13,C
103794,-14,C
103794,-15,4
103794,-16,C
103794,-17,C
103794,-18,C
103794,-19,1
103795,0,C
103795,-1,1
103795,-2,1
103795,-3,0
103795,-4,X
103795,-5,C
103795,-6,0
103795,-7,X
103795,-8,C
103795,-9,C
103795,-10,2
103795,-11,0
103795,-12,0
103795,-13,0
103795,-14,C
103795,-15,C
103795,-16,C
103795,-17,0
103795,-18,0
103795,-19,2
103795,-20,X
103795,-21,C
103796,0,3
103796,-1,C
103796,-2,C
103796,-3,C
103796,-4,C
103796,-5,C
103796,-6,C
103796,-7,C
103796,-8,C
103796,-9,X
103796,-10,C
103796,-11,C
103796,-12,X
103796,-13,X
103796,-14,C
103796,-15,C
103796,-16,C
103796,-17,X
103796,-18,C
103796,-19,1
103797,0,1
103797,-1,X
103797,-2,X
103797,-3,X
103797,-4,C
103797,-5,X
103797,-6,C
103797,-7,X
103797,-8,1
103797,-9,X
103797,-10,0
103797,-11,X
103797,-12,C
103797,-13,C
103797,-14,0
103797,-15,1
103797,-16,C
103797,-17,C
103797,-18,X
103798,0,X
103798,-1,1
103798,-2,C
103798,-3,0
103798,-4,X
103798,-5,C
103798,-6,X
103799,0,C
103799,-1,X
103799,-2,C
103799,-3,C
103799,-4,X
103799,-5,C
103799,-6,C
103799,-7,X
103799,-8,C
103799,-9,C
103799,-10,X
103799,-11,X
103799,-12,X
103799,-13,C
103799,-14,C
103799,-15,X
103800,0,0
103800,-1,C
103800,-2,C
103800,-3,C
103800,-4,C
103800,-5,C
103800,-6,C
103801,0,5
103801,-1,1
103801,-2,C
103801,-3,X
103801,-4,4
103801,-5,C
103801,-6,C
103801,-7,3
103801,-8,1
103801,-9,5
103801,-10,5
103801,-11,C
103801,-12,C
103801,-13,X
103801,-14,2
103801,-15,1
103802,0,C
103802,-1,C
103802,-2,1
103802,-3,C
103802,-4,C
103802,-5,C
103802,-6,C
103802,-7,C
103802,-8,C
103802,-9,C
103802,-10,C
103802,-11,C
103802,-12,C
103803,0,C
103803,-1,C
103803,-2,X
103803,-3,1
103803,-4,1
103803,-5,C
103803,-6,C
103803,-7,C
103803,-8,C
103803,-9,2
103803,-10,C
103803,-11,2
103803,-12,C
103803,-13,C
103803,-14,C
103803,-15,X
103803,-16,X
103803,-17,C
103803,-18,X
103803,-19,C
103804,0,X
103804,-1,2
103804,-2,0
103804,-3,C
103804,-4,4
103804,-5,C
103804,-6,C
103804,-7,4
103804,-8,4
103804,-9,C
103804,-10,0
103804,-11,0
103804,-12,2
103804,-13,C
103804,-14,C
103804,-15,C
103804,-16,C
103804,-17,C
103804,-18,5
103804,-19,0
103805,0,C
103805,-1,C
103805,-2,X
103805,-3,C
103805,-4,C
103805,-5,X
103805,-6,C
103805,-7,C
103805,-8,C
103805,-9,C
103805,-10,C
103805,-11,C
103805,-12,1
103805,-13,C
103805,-14,C
103805,-15,0
103805,-16,C
103805,-17,C
103805,-18,C
103805,-19,C
103805,-20,X
103806,0,C
103806,-1,C
103806,-2,1
103806,-3,C
103806,-4,C
103806,-5,X
103806,-6,C
103806,-7,C
103806,-8,X
103806,-9,X
103806,-10,C
103807,0,C
103807,-1,C
103807,-2,5
103807,-3,2
103807,-4,C
103807,-5,C
103807,-6,0
103807,-7,C
103807,-8,C
103807,-9,C
103807,-10,3
103808,0,C
103808,-1,C
103808,-2,C
103808,-3,C
103808,-4,C
103808,-5,1
103808,-6,C
103808,-7,C
103808,-8,C
103808,-9,C
103808,-10,X
103808,-11,C
103808,-12,C
103808,-13,C
103809,0,X
103809,-1,1
103809,-2,X
103809,-3,C
103809,-4,C
103809,-5,C
103809,-6,C
103809,-7,C
103809,-8,C
103809,-9,X
103809,-10,X
103810,0,C
103810,-1,C
103810,-2,C
103810,-3,C
103810,-4,C
103810,-5,C
103810,-6,C
103810,-7,X
103810,-8,C
103810,-9,C
103810,-10,1
103810,-11,C
103810,-12,1
103810,-13,X
103810,-14,X
103810,-15,C
103811,0,C
103811,-1,C
103811,-2,C
103811,-3,C
103811,-4,C
103811,-5,C
103811,-6,C
103811,-7,C
103811,-8,C
103811,-9,C
103811,-10,0
103811,-11,X
103811,-12,C
103811,-13,1
103811,-14,C
103811,-15,1
103811,-16,X
103811,-17,X
103811,-18,X
103811,-19,C
103811,-20,C
103811,-21,X
103811,-22,C
103811,-23,C
103812,0,X
103812,-1,C
103812,-2,C
103812,-3,X
103812,-4,X
103812,-5,C
103812,-6,0
103812,-7,0
103812,-8,C
103812,-9,C
103812,-10,C
103812,-11,C
103812,-12,C
103813,0,1
103813,-1,C
103813,-2,X
103813,-3,C
103813,-4,X
103813,-5,X
103813,-6,C
103813,-7,2
103813,-8,C
103813,-9,5
103813,-10,2
103813,-11,X
103813,-12,C
103813,-13,4
103813,-14,2
103814,0,0
103814,-1,1
103814,-2,C
103814,-3,C
103814,-4,1
103814,-5,C
103814,-6,C
103814,-7,X
103814,-8,X
103814,-9,X
103814,-10,C
103814,-11,0
103814,-12,C
103814,-13,C
103814,-14,X
103814,-15,0
103815,0,C
103815,-1,X
103815,-2,X
103815,-3,C
103815,-4,C
103815,-5,C
103815,-6,C
103815,-7,C
103815,-8,C
103815,-9,X
103815,-10,C
103815,-11,C
103815,-12,C
103815,-13,C
103815,-14,1
103816,0,1
103816,-1,C
103816,-2,C
103816,-3,X
103816,-4,2
103816,-5,0
103816,-6,C
103816,-7,1
103816,-8,C
103816,-9,C
103816,-10,C
103816,-11,0
103816,-12,C
103816,-13,X
103816,-14,X
103816,-15,C
103816,-16,X
103816,-17,C
103816,-18,0
103816,-19,C
103817,0,C
103817,-1,C
103817,-2,C
103817,-3,C
103817,-4,C
103817,-5,0
103817,-6,X
103817,-7,C
103817,-8,C
103817,-9,C
103818,0,0
103818,-1,C
103818,-2,C
103818,-3,C
103818,-4,C
103818,-5,1
103818,-6,C
103818,-7,C
103818,-8,1
103818,-9,X
103818,-10,C
103818,-11,C
103818,-12,0
103818,-13,X
103818,-14,C
103818,-15,C
103818,-16,C
103818,-17,1
103818,-18,C
103818,-19,C
103818,-20,C
103818,-21,X
103818,-22,C
103818,-23,C
103819,0,C
103819,-1,C
103819,-2,C
103819,-3,C
103819,-4,C
103819,-5,1
103819,-6,C
103819,-7,C
103819,-8,C
103819,-9,C
103819,-10,C
103819,-11,0
103819,-12,0
103819,-13,C
103819,-14,0
103819,-15,1
103819,-16,C
103819,-17,C
103819,-18,C
103819,-19,0
103819,-20,C
103819,-21,X
103819,-22,X
103820,0,C
103820,-1,C
103820,-2,C
103820,-3,C
103820,-4,3
103820,-5,C
103820,-6,1
103820,-7,C
103820,-8,C
103820,-9,2
103820,-10,4
103820,-11,C
103820,-12,C
103820,-13,C
103820,-14,X
103820,-15,3
103820,-16,0
103820,-17,5
103821,0,C
103821,-1,0
103821,-2,C
103821,-3,C
103821,-4,C
103821,-5,C
103821,-6,X
103821,-7,1
103821,-8,C
103822,0,0
103822,-1,C
103822,-2,0
103822,-3,C
103822,-4,C
103822,-5,C
103822,-6,C
103822,-7,C
103822,-8,C
103822,-9,5
103822,-10,C
103822,-11,C
103822,-12,0
103822,-13,C
103822,-14,C
103822,-15,C
103822,-16,X
103822,-17,C
103822,-18,C
103823,0,C
103823,-1,C
103823,-2,C
103823,-3,C
103823,-4,0
103823,-5,0
103823,-6,C
103823,-7,C
103824,0,C
103824,-1,C
103824,-2,C
103824,-3,X
103824,-4,C
103824,-5,C
103824,-6,C
103824,-7,C
103824,-8,C
103824,-9,1
103824,-10,1
103824,-11,C
103824,-12,X
103824,-13,C
103824,-14,C
103824,-15,C
103824,-16,C
103824,-17,C
103824,-18,1
103824,-19,C
103824,-20,C
103825,0,X
103825,-1,C
103825,-2,C
103825,-3,1
103825,-4,C
103825,-5,C
103825,-6,C
103825,-7,1
103825,-8,2
103825,-9,1
103825,-10,C
103825,-11,C
103825,-12,C
103825,-13,1
103825,-14,C
103825,-15,0
103825,-16,C
103825,-17,C
103825,-18,C
103825,-19,X
103825,-20,X
103825,-21,C
103825,-22,C
103826,0,C
103826,-1,X
103826,-2,C
103826,-3,C
103826,-4,C
103826,-5,C
103826,-6,C
103826,-7,1
103826,-8,C
103826,-9,X
103826,-10,C
103826,-11,X
103826,-12,C
103826,-13,C
103826,-14,C
103826,-15,C
103826,-16,C
103826,-17,C
103826,-18,C
103826,-19,C
103826,-20,C
103826,-21,C
103826,-22,C
103827,0,C
103827,-1,0
103827,-2,C
103827,-3,0
103827,-4,C
103827,-5,C
103827,-6,C
103827,-7,0
103827,-8,C
103827,-9,C
103827,-10,X
103828,0,X
103828,-1,C
103828,-2,1
103828,-3,0
103828,-4,X
103828,-5,C
103828,-6,C
103828,-7,C
103829,0,C
103829,-1,C
103829,-2,2
103829,-3,C
103829,-4,C
103829,-5,C
103829,-6,X
103829,-7,C
103829,-8,X
103829,-9,X
103829,-10,0
103829,-11,C
103829,-12,X
103829,-13,C
103829,-14,1
103829,-15,X
103830,0,C
103830,-1,0
103830,-2,C
103830,-3,C
103830,-4,C
103830,-5,C
103830,-6,C
103830,-7,X
103830,-8,C
103830,-9,C
103830,-10,X
103830,-11,0
103830,-12,C
103830,-13,C
103830,-14,X
103830,-15,C
103830,-16,C
103830,-17,C
103830,-18,0
103830,-19,C
103830,-20,1
103830,-21,C
103830,-22,C
103831,0,C
103831,-1,C
103831,-2,X
103831,-3,X
103831,-4,X
103831,-5,C
103831,-6,C
103831,-7,X
103831,-8,C
103831,-9,C
103831,-10,X
103831,-11,X
103831,-12,X
103831,-13,C
103831,-14,C
103831,-15,1
103831,-16,C
103831,-17,C
103831,-18,C
103831,-19,C
103831,-20,C
103831,-21,C
103831,-22,C
103831,-23,C
103832,0,0
103832,-1,C
103832,-2,1
103832,-3,C
103832,-4,C
103832,-5,C
103832,-6,3
103832,-7,C
103832,-8,X
103832,-9,X
103832,-10,1
103832,-11,C
103832,-12,1
103832,-13,C
103832,-14,C
103832,-15,C
103833,0,X
103833,-1,C
103833,-2,X
103833,-3,X
103833,-4,C
103833,-5,C
103833,-6,X
103833,-7,X
103833,-8,C
103833,-9,C
103834,0,C
103834,-1,C
103834,-2,0
103834,-3,C
103834,-4,C
103834,-5,C
103834,-6,0
103834,-7,C
103835,0,C
103835,-1,C
103835,-2,X
103835,-3,C
103835,-4,C
103835,-5,X
103835,-6,C
103835,-7,X
103835,-8,C
103835,-9,X
103835,-10,C
103835,-11,C
103835,-12,C
103835,-13,C
103835,-14,C
103835,-15,X
103836,0,X
103836,-1,C
103836,-2,C
103836,-3,C
103836,-4,C
103836,-5,0
103836,-6,X
103836,-7,C
103836,-8,C
103836,-9,X
103836,-10,C
103836,-11,C
103836,-12,C
103836,-13,C
103836,-14,C
103836,-15,C
103836,-16,C
103836,-17,0
103836,-18,C
103836,-19,1
103836,-20,C
103836,-21,C
103836,-22,1
103837,0,X
103837,-1,X
103837,-2,C
103837,-3,X
103837,-4,X
103837,-5,1
103837,-6,C
103837,-7,1
103837,-8,C
103837,-9,C
103837,-10,C
103837,-11,C
103837,-12,C
103837,-13,X
103838,0,C
103838,-1,1
103838,-2,0
103838,-3,1
103838,-4,C
103838,-5,C
103838,-6,C
103838,-7,C
103838,-8,C
103838,-9,X
103838,-10,C
103838,-11,X
103838,-12,0
103838,-13,C
103839,0,C
103839,-1,C
103839,-2,4
103839,-3,2
103839,-4,C
103839,-5,1
103839,-6,X
103839,-7,0
103839,-8,3
103839,-9,C
103839,-10,1
103839,-11,2
103839,-12,C
103839,-13,C
103839,-14,5
103839,-15,C
103839,-16,C
103839,-17,C
103839,-18,X
103839,-19,X
103840,0,C
103840,-1,C
103840,-2,X
103840,-3,C
103840,-4,C
103840,-5,C
103840,-6,X
103840,-7,X
103840,-8,C
103840,-9,C
103840,-10,C
103840,-11,C
103840,-12,X
103841,0,C
103841,-1,C
103841,-2,C
103841,-3,X
103841,-4,C
103841,-5,C
103841,-6,C
103841,-7,C
103841,-8,X
103842,0,C
103842,-1,X
103842,-2,C
103842,-3,0
103842,-4,C
103842,-5,1
103842,-6,X
103842,-7,C
103842,-8,C
103842,-9,1
103842,-10,C
103842,-11,C
103842,-12,C
103843,0,C
103843,-1,1
103843,-2,2
103843,-3,C
103843,-4,X
103843,-5,C
103843,-6,C
103843,-7,0
103843,-8,0
103843,-9,C
103843,-10,5
103843,-11,C
103843,-12,5
103843,-13,4
103843,-14,C
103843,-15,C
103843,-16,C
103843,-17,C
103843,-18,1
103843,-19,1
103843,-20,C
103843,-21,C
103843,-22,X
103844,0,X
103844,-1,X
103844,-2,C
103844,-3,1
103844,-4,C
103844,-5,1
103844,-6,3
103844,-7,X
103844,-8,C
103844,-9,0
103844,-10,0
103844,-11,0
103844,-12,C
103844,-13,C
103844,-14,C
103844,-15,C
103844,-16,X
103844,-17,C
103844,-18,X
103844,-19,C
103844,-20,C
103844,-21,1
103844,-22,C
103845,0,C
103845,-1,X
103845,-2,C
103845,-3,X
103845,-4,C
103845,-5,0
103845,-6,C
103845,-7,C
103845,-8,C
103845,-9,1
103846,0,C
103846,-1,C
103846,-2,C
103846,-3,C
103846,-4,C
103846,-5,X
103846,-6,X
103846,-7,C
103846,-8,X
103846,-9,C
103846,-10,C
103846,-11,X
103846,-12,C
103846,-13,X
103846,-14,X
103846,-15,C
103846,-16,X
103846,-17,X
103847,0,C
103847,-1,C
103847,-2,0
103847,-3,2
103847,-4,C
103847,-5,2
103847,-6,C
103847,-7,C
103847,-8,C
103847,-9,C
103847,-10,C
103847,-11,C
103848,0,0
103848,-1,C
103848,-2,C
103848,-3,X
103848,-4,C
103848,-5,X
103848,-6,0
103848,-7,X
103848,-8,C
103848,-9,X
103848,-10,C
103848,-11,C
103848,-12,1
103848,-13,C
103848,-14,C
103848,-15,X
103848,-16,C
103848,-17,0
103848,-18,X
103848,-19,C
103849,0,C
103849,-1,C
103849,-2,X
103849,-3,X
103849,-4,C
103849,-5,5
103849,-6,C
103849,-7,X
103849,-8,0
103849,-9,X
103849,-10,C
103849,-11,C
103849,-12,0
103849,-13,C
103849,-14,X
103850,0,C
103850,-1,C
103850,-2,C
103850,-3,C
103850,-4,X
103850,-5,C
103850,-6,C
103850,-7,C
103850,-8,4
103850,-9,C
103850,-10,X
103850,-11,X
103850,-12,C
103850,-13,C
103850,-14,C
103850,-15,1
103850,-16,X
103850,-17,1
103850,-18,5
103850,-19,C
103850,-20,C
103850,-21,0
103851,0,X
103851,-1,C
103851,-2,4
103851,-3,3
103851,-4,C
103851,-5,C
103851,-6,C
103851,-7,X
103851,-8,X
103851,-9,X
103851,-10,X
103851,-11,5
103852,0,C
103852,-1,C
103852,-2,C
103852,-3,C
103852,-4,0
103852,-5,X
103852,-6,3
103852,-7,C
103852,-8,C
103852,-9,5
103852,-10,C
103852,-11,C
103852,-12,C
103852,-13,X
103852,-14,3
103853,0,X
103853,-1,X
103853,-2,C
103853,-3,C
103853,-4,C
103853,-5,C
103853,-6,C
103853,-7,X
103853,-8,C
103853,-9,C
103853,-10,C
103853,-11,C
103854,0,X
103854,-1,C
103854,-2,0
103854,-3,C
103854,-4,X
103854,-5,X
103854,-6,1
103854,-7,C
103854,-8,C
103854,-9,C
103855,0,X
103855,-1,C
103855,-2,5
103855,-3,C
103855,-4,C
103855,-5,1
103855,-6,C
103856,0,C
103856,-1,C
103856,-2,0
103856,-3,0
103856,-4,1
103856,-5,C
103856,-6,2
103856,-7,3
103856,-8,C
103856,-9,1
103857,0,3
103857,-1,0
103857,-2,0
103857,-3,4
103857,-4,C
103857,-5,X
103857,-6,C
103857,-7,C
103857,-8,C
103857,-9,C
103857,-10,C
103857,-11,C
103858,0,2
103858,-1,1
103858,-2,C
103858,-3,2
103858,-4,2
103858,-5,C
103858,-6,C
103858,-7,4
103858,-8,2
103858,-9,C
103858,-10,C
103859,0,C
103859,-1,C
103859,-2,C
103859,-3,C
103859,-4,X
103859,-5,C
103859,-6,C
103860,0,C
103860,-1,C
103860,-2,0
103860,-3,0
103860,-4,1
103860,-5,C
103860,-6,X
103860,-7,0
103860,-8,C
103860,-9,X
103860,-10,C
103860,-11,X
103860,-12,C
103860,-13,C
103860,-14,C
103861,0,C
103861,-1,C
103861,-2,C
103861,-3,C
103861,-4,C
103861,-5,X
103861,-6,C
103861,-7,C
103861,-8,C
103861,-9,C
103861,-10,X
103861,-11,C
103861,-12,C
103861,-13,C
103861,-14,C
103861,-15,C
103862,0,C
103862,-1,C
103862,-2,C
103862,-3,C
103862,-4,0
103862,-5,C
103862,-6,C
103862,-7,C
103862,-8,C
103862,-9,X
103862,-10,C
103862,-11,C
103862,-12,1
103862,-13,C
103862,-14,C
103862,-15,0
103862,-16,C
103862,-17,X
103862,-18,C
103863,0,X
103863,-1,C
103863,-2,C
103863,-3,C
103863,-4,0
103863,-5,C
103863,-6,C
103863,-7,C
103863,-8,C
103863,-9,X
103863,-10,X
103863,-11,0
103863,-12,C
103863,-13,C
103863,-14,X
103863,-15,C
103863,-16,C
103863,-17,C
103863,-18,C
103863,-19,C
103863,-20,C
103863,-21,1
103863,-22,C
103864,0,C
103864,-1,C
103864,-2,2
103864,-3,C
103864,-4,C
103864,-5,3
103864,-6,X
103864,-7,1
103865,0,3
103865,-1,C
103865,-2,C
103865,-3,1
103865,-4,C
103865,-5,X
103865,-6,C
103865,-7,2
103865,-8,1
103865,-9,5
103865,-10,X
103865,-11,4
103865,-12,2
103865,-13,X
103866,0,C
103866,-1,0
103866,-2,C
103866,-3,0
103866,-4,0
103866,-5,C
103866,-6,C
103866,-7,C
103866,-8,C
103866,-9,X
103866,-10,1
103866,-11,C
103866,-12,C
103866,-13,C
103867,0,C
103867,-1,X
103867,-2,X
103867,-3,C
103867,-4,X
103867,-5,X
103868,0,C
103868,-1,C
103868,-2,C
103868,-3,C
103868,-4,1
103868,-5,2
103868,-6,1
103868,-7,5
103868,-8,X
103868,-9,C
103868,-10,1
103868,-11,C
103868,-12,1
103868,-13,C
103868,-14,1
103868,-15,X
103868,-16,4
103868,-17,2
103868,-18,C
103868,-19,C
103868,-20,C
103868,-21,C
103869,0,C
103869,-1,X
103869,-2,0
103869,-3,1
103869,-4,X
103869,-5,X
103869,-6,X
103869,-7,C
103869,-8,C
103869,-9,X
103869,-10,X
103869,-11,C
103869,-12,X
103869,-13,X
103869,-14,C
103869,-15,C
103869,-16,C
103869,-17,X
103869,-18,X
103869,-19,X
103869,-20,X
103870,0,C
103870,-1,C
103870,-2,1
103870,-3,X
103870,-4,C
103870,-5,X
103870,-6,C
103870,-7,X
103870,-8,C
103870,-9,X
103870,-10,0
103870,-11,C
103870,-12,1
103870,-13,0
103870,-14,C
103870,-15,X
103870,-16,0
103870,-17,X
103870,-18,C
103870,-19,C
103870,-20,C
103870,-21,C
103870,-22,C
103870,-23,C
103871,0,X
103871,-1,1
103871,-2,X
103871,-3,C
103871,-4,X
103871,-5,0
103871,-6,0
103871,-7,C
103871,-8,C
103871,-9,C
103871,-10,0
103871,-11,X
103871,-12,0
103871,-13,C
103871,-14,C
103871,-15,C
103872,0,X
103872,-1,C
103872,-2,C
103872,-3,X
103872,-4,C
103872,-5,X
103872,-6,C
103872,-7,C
103872,-8,C
103872,-9,1
103872,-10,C
103872,-11,C
103872,-12,C
103872,-13,X
103872,-14,0
103872,-15,C
103872,-16,C
103872,-17,C
103872,-18,C
103872,-19,X
103872,-20,C
103872,-21,X
103872,-22,C
103873,0,0
103873,-1,C
103873,-2,C
103873,-3,C
103873,-4,0
103873,-5,C
103873,-6,3
103873,-7,C
103873,-8,X
103873,-9,C
103873,-10,C
103873,-11,C
103873,-12,C
103873,-13,C
103873,-14,C
103874,0,0
103874,-1,C
103874,-2,1
103874,-3,C
103874,-4,C
103874,-5,C
103875,0,C
103875,-1,X
103875,-2,C
103875,-3,C
103875,-4,C
103875,-5,0
103875,-6,X
103875,-7,0
103875,-8,C
103875,-9,X
103875,-10,C
103875,-11,C
103875,-12,5
103875,-13,C
103875,-14,C
103875,-15,C
103875,-16,0
103875,-17,C
103875,-18,C
103875,-19,C
103875,-20,C
103875,-21,C
103875,-22,C
103876,0,5
103876,-1,2
103876,-2,X
103876,-3,C
103876,-4,C
103876,-5,4
103876,-6,C
103876,-7,2
103876,-8,X
103876,-9,C
103876,-10,0
103876,-11,4
103876,-12,C
103876,-13,C
103876,-14,X
103876,-15,0
103876,-16,1
103877,0,C
103877,-1,C
103877,-2,C
103877,-3,C
103877,-4,C
103877,-5,C
103877,-6,C
103877,-7,C
103877,-8,C
103877,-9,X
103877,-10,C
103877,-11,X
103877,-12,1
103878,0,C
103878,-1,1
103878,-2,C
103878,-3,X
103878,-4,C
103878,-5,C
103878,-6,X
103878,-7,C
103878,-8,C
103878,-9,1
103878,-10,X
103878,-11,C
103878,-12,X
103878,-13,C
103878,-14,5
103878,-15,0
103878,-16,C
103878,-17,0
103879,0,C
103879,-1,C
103879,-2,C
103879,-3,C
103879,-4,X
103879,-5,C
103879,-6,X
103879,-7,C
103879,-8,0
103879,-9,C
103879,-10,C
103879,-11,C
103879,-12,C
103879,-13,C
103879,-14,C
103879,-15,X
103879,-16,X
103880,0,C
103880,-1,C
103880,-2,C
103880,-3,X
103880,-4,C
103880,-5,C
103880,-6,X
103880,-7,C
103880,-8,C
103880,-9,1
103880,-10,X
103880,-11,X
103880,-12,C
103880,-13,C
103880,-14,C
103880,-15,C
103880,-16,0
103880,-17,C
103881,0,C
103881,-1,X
103881,-2,C
103881,-3,1
103881,-4,C
103881,-5,X
103881,-6,C
103881,-7,X
103881,-8,C
103881,-9,C
103881,-10,C
103881,-11,X
103881,-12,C
103881,-13,C
103882,0,0
103882,-1,1
103882,-2,C
103882,-3,X
103882,-4,C
103882,-5,C
103882,-6,1
103882,-7,C
103882,-8,C
103882,-9,C
103882,-10,C
103882,-11,C
103882,-12,C
103882,-13,X
103882,-14,C
103882,-15,C
103882,-16,C
103882,-17,C
103882,-18,X
103883,0,C
103883,-1,C
103883,-2,1
103883,-3,X
103883,-4,C
103883,-5,C
103883,-6,1
103883,-7,C
103883,-8,0
103883,-9,C
103883,-10,C
103883,-11,0
103883,-12,C
103883,-13,C
103883,-14,X
103883,-15,0
103883,-16,1
103883,-17,0
103883,-18,X
103883,-19,X
103883,-20,X
103883,-21,C
103883,-22,C
103884,0,X
103884,-1,X
103884,-2,X
103884,-3,C
103884,-4,C
103884,-5,C
103884,-6,C
103884,-7,X
103884,-8,5
103884,-9,1
103884,-10,C
103884,-11,X
103884,-12,0
103884,-13,1
103884,-14,C
103884,-15,C
103884,-16,2
103884,-17,C
103884,-18,4
103884,-19,C
103884,-20,3
103884,-21,C
103884,-22,C
103885,0,C
103885,-1,C
103885,-2,C
103885,-3,C
103885,-4,C
103885,-5,C
103885,-6,C
103885,-7,X
103885,-8,C
103885,-9,C
103885,-10,X
103885,-11,C
103885,-12,C
103885,-13,X
103885,-14,C
103885,-15,0
103885,-16,X
103885,-17,C
103886,0,C
103886,-1,C
103886,-2,C
103886,-3,X
103886,-4,C
103886,-5,C
103886,-6,1
103886,-7,0
103886,-8,C
103886,-9,C
103886,-10,0
103886,-11,1
103886,-12,C
103886,-13,C
103886,-14,C
103886,-15,X
103886,-16,C
103886,-17,C
103886,-18,C
103887,0,2
103887,-1,X
103887,-2,C
103887,-3,C
103887,-4,X
103887,-5,3
103887,-6,3
103887,-7,1
103887,-8,C
103887,-9,C
103887,-10,C
103887,-11,C
103887,-12,C
103887,-13,C
103887,-14,C
103887,-15,C
103887,-16,X
103887,-17,X
103887,-18,4
103887,-19,C
103887,-20,C
103888,0,C
103888,-1,X
103888,-2,4
103888,-3,C
103888,-4,C
103888,-5,5
103888,-6,4
103888,-7,2
103888,-8,C
103888,-9,C
103888,-10,C
103888,-11,4
103888,-12,C
103888,-13,2
103888,-14,C
103888,-15,2
103888,-16,C
103888,-17,C
103888,-18,C
103889,0,1
103889,-1,0
103889,-2,5
103889,-3,C
103889,-4,C
103889,-5,1
103889,-6,C
103889,-7,C
103889,-8,X
103889,-9,C
103889,-10,3
103889,-11,C
103889,-12,5
103889,-13,C
103889,-14,C
103889,-15,0
103890,0,C
103890,-1,X
103890,-2,C
103890,-3,1
103890,-4,X
103890,-5,X
103891,0,C
103891,-1,1
103891,-2,C
103891,-3,C
103891,-4,C
103891,-5,X
103891,-6,C
103891,-7,C
103891,-8,C
103891,-9,X
103892,0,0
103892,-1,X
103892,-2,C
103892,-3,C
103892,-4,C
103892,-5,C
103892,-6,0
103892,-7,C
103892,-8,C
103892,-9,C
103893,0,1
103893,-1,C
103893,-2,C
103893,-3,C
103893,-4,0
103893,-5,C
103893,-6,C
103894,0,5
103894,-1,X
103894,-2,X
103894,-3,X
103894,-4,C
103894,-5,C
103894,-6,C
103894,-7,0
103894,-8,C
103894,-9,X
103894,-10,C
103894,-11,X
103894,-12,C
103894,-13,C
103895,0,X
103895,-1,C
103895,-2,0
103895,-3,0
103895,-4,C
103895,-5,0
103895,-6,1
103895,-7,C
103895,-8,X
103895,-9,C
103895,-10,X
103895,-11,C
103895,-12,C
103895,-13,1
103895,-14,C
103895,-15,X
103895,-16,C
103895,-17,C
103895,-18,C
103895,-19,C
103895,-20,C
103896,0,1
103896,-1,3
103896,-2,C
103896,-3,2
103896,-4,4
103896,-5,2
103897,0,C
103897,-1,C
103897,-2,C
103897,-3,4
103897,-4,C
103897,-5,C
103897,-6,C
103897,-7,C
103897,-8,C
103897,-9,C
103897,-10,C
103898,0,C
103898,-1,3
103898,-2,C
103898,-3,C
103898,-4,X
103898,-5,1
103898,-6,X
103898,-7,C
103898,-8,C
103898,-9,C
103899,0,C
103899,-1,C
103899,-2,X
103899,-3,C
103899,-4,1
103899,-5,C
103899,-6,C
103899,-7,X
103899,-8,C
103899,-9,C
103899,-10,C
103899,-11,X
103899,-12,X
103899,-13,2
103899,-14,C
103899,-15,C
103899,-16,C
103899,-17,C
103899,-18,X
103899,-19,0
103900,0,C
103900,-1,1
103900,-2,C
103900,-3,1
103900,-4,C
103900,-5,3
103900,-6,C
103900,-7,5
103900,-8,C
103900,-9,C
103900,-10,C
103900,-11,C
103900,-12,C
103900,-13,C
103901,0,X
103901,-1,C
103901,-2,C
103901,-3,X
103901,-4,C
103901,-5,5
103901,-6,1
103901,-7,0
103901,-8,C
103901,-9,C
103902,0,X
103902,-1,C
103902,-2,1
103902,-3,1
103902,-4,1
103902,-5,0
103902,-6,C
103902,-7,C
103902,-8,4
103902,-9,C
103902,-10,4
103902,-11,4
103902,-12,0
103902,-13,5
103902,-14,4
103902,-15,C
103903,0,C
